날짜,제목,조회,공감,비공감
2023.04.27 09:08,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,107,0,0
2023.04.27 09:08,1주일만에 2년전 가격으로 복귀,124,1,0
2023.04.27 09:07,63만주 남음,174,0,0
2023.04.27 09:06,혹시 여기 물린사람있음? 전제산 다날리려고 아직도 손절안함?,363,1,1
2023.04.27 09:06,4만원 짜리다  ,125,1,1
2023.04.27 09:06,아직한발남앗다,100,2,0
2023.04.27 09:06,하..... 주담과 통화했습니다....,409,0,3
2023.04.27 09:06,정부에서 조치를왜안하지 ㄷ,138,0,4
2023.04.27 09:06,정리매매조차 체결안되서 여긴 난리났네..,96,0,0
2023.04.27 09:06,공포에 사라는데 이거 사두 돼나요?,123,3,6
2023.04.27 09:06,주봉차트 실화냐,79,0,1
2023.04.27 09:05,오늘 하풀린다,67,0,1
2023.04.27 09:05,완전 조졌네 이거,91,1,0
2023.04.27 09:05,하한가 세방 더 남았다,52,0,0
2023.04.27 09:05,루보는 하한가,89,1,0
2023.04.27 09:05,이걸 산다고?,87,1,0
2023.04.27 09:05,이제 하루 남았다.,86,1,0
2023.04.27 09:04,매도잔고 64만주,96,1,0
2023.04.27 09:04,매수,68,1,0
2023.04.27 09:04,깨스 깨스 깨스,72,1,0
2023.04.27 09:04,물린 흑우 업제~~~~~~~~~~,115,1,0
2023.04.27 09:04,풀린다 5프로만먹고,251,2,2
2023.04.27 09:04,무섭다,115,1,0
2023.04.27 09:04,출근하자마자 조기퇴근이네,149,0,1
2023.04.27 09:04,긴급 : 호재 떴네요~ ^^,342,0,3
2023.04.27 09:03,사나이테스트 중이다,120,0,1
2023.04.27 09:03,머냐,77,1,1
2023.04.27 09:03,서울가스 선광 둘남앗네,134,1,1
2023.04.27 09:03,와 쩜하 네방 첨본다….,294,3,0
2023.04.27 09:02,와....ㅁㅊ,117,0,0
2023.04.27 09:02,매도잔고 66만주,124,0,0
2023.04.27 09:01,가즈아,70,0,1
2023.04.27 09:01,서울,100,3,0
2023.04.27 09:01,와..,215,0,2
2023.04.27 09:00,진짜 이건 너무심하다. 코인 루나 테라랑 다를게없네.. 개미만 뒤지네.,235,3,1
2023.04.27 09:00,상장폐지까지 갈수도 있을듯 싶다,86,0,1
2023.04.27 09:00,가스,150,0,1
2023.04.27 09:00,오늘 단타시작!,153,0,3
2023.04.27 08:59,월요일도 안풀릴듯,81,0,1
2023.04.27 08:58,ㅠㅠ,94,2,1
2023.04.27 08:58,삼천리 풀리고,165,0,2
2023.04.27 08:57,니들~~~~,86,0,3
2023.04.27 08:57,일어나 형들!!,90,1,1
2023.04.27 08:56,나는 작전세력이 싫어요,134,2,1
2023.04.27 08:56,심하네,152,2,1
2023.04.27 08:55,애는 몇번더 하한가 가겠네..,146,1,0
2023.04.27 08:54,오늘 하한가 들어가는 애들은 부자되길 빕니다. 니가 부자될 상이다.^^,154,1,0
2023.04.27 08:53,삼천리 도와주세요,276,1,0
2023.04.27 08:53,ㅠㅠ,91,0,0
2023.04.27 08:53,오늘 풀린다!,99,0,0
2023.04.27 08:53,오늘 하한가에 매수해본다,76,2,2
2023.04.27 08:52,서울불패.,71,1,0
2023.04.27 08:50,사람들 단타칠려고 눈시퍼렇게 뜨고있는데,85,0,0
2023.04.27 08:49,서울,78,1,0
2023.04.27 08:48,시초가 매수들어갑니다.,99,2,0
2023.04.27 08:48,주가조작은 죄가 아닙니다,112,1,0
2023.04.27 08:45,기관이나 외인이  가져가기 전까진 접근 금지,100,1,0
2023.04.27 08:44,반대매매 물량 다 나오겠다,108,0,0
2023.04.27 08:42,오늘,198,0,2
2023.04.27 08:41,매도 물량 몇주인가요,284,0,0
2023.04.27 08:42,매도 물량 몇주인가요,76,0,0
2023.04.27 08:41,세력아니면 누가 매수하니 ㅋㅋ,90,1,0
2023.04.27 08:40,4연방 장전,91,2,0
2023.04.27 08:35,서울,141,0,0
2023.04.27 08:33,걱정들마삼 설마오늘까지 하방은  아닐듯요,123,1,0
2023.04.27 08:32,오늘 거래정지 인가요?,109,0,1
2023.04.27 08:31,지주사인가?,132,1,1
2023.04.27 08:27,공시,122,1,2
2023.04.27 08:27,대주주가 팔아먹는주식은,101,0,0
2023.04.27 08:26,아직도 비싸다,89,0,1
2023.04.27 08:25,10베 오른주식이네 이런주식을 가지고 있는사람은,88,0,0
2023.04.27 08:25,창정이,150,2,0
2023.04.27 08:18,Icarus.,95,0,0
2023.04.27 08:18,아직도 작전주를 구별못한개미들 연예인들,124,0,0
2023.04.27 08:16,담주 금요일쯤  하한가 풀릴듯,112,2,0
2023.04.27 08:14,오늘 하한가~,97,0,0
2023.04.27 08:14,진짜 윤도리때 주가조작해도 괜찮아요?,107,0,1
2023.04.27 08:14,동전주 보다 못한 종목 ㅋㅋㅋ,144,2,0
2023.04.27 08:13,14개월 오른거를 3일 만에 되돌리는...,175,1,0
2023.04.27 08:13,오늘  12만원 출발이네  ㅋ,92,0,0
2023.04.27 08:12,?댓네,68,0,0
2023.04.27 08:08,계속 하한가 가겠다,154,2,0
2023.04.27 08:08,@@8000억???현금거래.헉!,139,1,0
2023.04.27 08:07,왜 이런일이 지속되나요?,212,0,0
2023.04.27 08:07,오늘도 하한가 안풀림 ㅋㅋㅋ,112,3,0
2023.04.27 08:06,"거래량..없는종목들만.장난,",104,0,0
2023.04.27 08:06,가스동종업체 오늘 도시가스에서 대량매수,107,0,0
2023.04.27 08:03,오늘도 하한가!!!하한가 하한가 하한가,151,1,2
2023.04.27 07:56,으늘부터 다시.  필독!!!,136,0,3
2023.04.27 07:54,끝없는 추락이구나 ,91,0,0
2023.04.27 07:53,마포대교 뛰고왔는데,229,1,1
2023.04.27 07:52,오늘 하한가가면 ㅈr살할끄야~,228,2,1
2023.04.27 07:48,직원 평균 연봉 1억~별 어려운 일,124,0,0
2023.04.27 07:45,이리 떨어지는데..,191,9,0
2023.04.27 07:42,반대매매 물량많아 당분간 하한가다 ㆍ,139,1,1
2023.04.27 07:37,소시에테제네랄(SG) 증권발 매도 폭락 사태,136,0,0
2023.04.27 07:35,거래정지,118,0,1
2023.04.27 07:31,하따? 골로간다!!,95,0,0
2023.04.27 07:25,루보랑 같은차트네 ㅋㅋㅋㅋ,152,1,0
2023.04.27 07:23,연기금 4/17 매수 이후 분할 매도,162,2,0
2023.04.27 07:23,그냥 동네  가스배달 업체여,129,1,0
2023.04.27 07:22,■ 하한가 풀리면 다들 돈 많이 법시다. ■,135,1,7
2023.04.27 07:09,3년전 가격으로 가려면 아직  멀었다,267,9,0
2023.04.27 07:09,쩜하 되것네 ,226,2,4
2023.04.27 07:09,오늘 장중에 하한가 풀리면 뒤도 보지말고,260,9,1
2023.04.27 07:06,지금도?어제도?이주식을 사는 애들은  뭐지?,370,3,0
2023.04.27 07:03,개미들 ,182,2,0
2023.04.27 06:59,개미들은,254,5,0
2023.04.27 06:58,"오늘 하한가는 112,700원입니다",189,12,0
2023.04.27 06:56,오랜만에 차트 보았습니다,156,2,1
2023.04.27 06:53,삼천리로와라,175,1,0
2023.04.27 06:51,오늘 하한가 직행 입니다 ,170,4,0
2023.04.27 06:36,어제 저녁 임ㅇㅇ 기사를 보면 이게 맞나요?,509,8,0
2023.04.27 06:49,어제 저녁 임ㅇㅇ 기사를 보면 이게 맞나요?,100,2,0
2023.04.27 06:34,리무진버스 대기중입니다,131,0,1
2023.04.27 06:33,오늘,156,2,1
2023.04.27 06:32,얘는,89,0,0
2023.04.27 06:31,언제폭락해도 이상하지않다고했는데,124,0,0
2023.04.27 06:26,봉투당사 앞에가서 시위라도 해보시길,144,1,0
2023.04.27 06:26,아이2명 가장입니다 살려주세요,565,1,14
2023.04.27 06:14,경사났네,331,7,0
2023.04.27 06:03,아 원래 3년전 가격으로..,207,1,0
2023.04.27 05:57,"미수로 하한가 한방만 맞아도 깡통인데,큰일이다",264,3,1
2023.04.27 05:51,■■ 지지라인은 6만원,222,3,1
2023.04.27 05:44,오늘 반대매매 많이나오겠다 ㆍ하한가 언제풀릴지 모르겠네,256,5,0
2023.04.27 05:50,[삭제된 게시물의 답글]쩜상 호제 떤내요,200,0,0
2023.04.27 05:47,[삭제된 게시물의 답글]허위사실 유포 ,106,2,0
2023.04.27 05:26,금요일까지는 죽었다고 봐야,203,0,2
2023.04.27 05:19,"엘엔 에프등,분활 해서 상장하나",144,0,0
2023.04.27 04:57,실제 피해자는 10프로정도,329,6,0
2023.04.27 04:56,우리나라 주식은 투자가 아니라!,207,0,0
2023.04.27 04:19,이런주식에 ,215,1,0
2023.04.27 04:05,■ 내일 하한가 풀리면 20% 상승 가능요 ■,298,1,3
2023.04.27 04:00,국짐당 지지자들은 머가리가 똥이라 좋겠다~ㅋㅋㅋ,344,13,19
2023.04.27 03:59,상폐나 되어라,103,0,0
2023.04.27 03:40,이차전지에서 물린주식 ,265,3,0
2023.04.27 03:36,이번에  안죽이면  다음에  또,121,0,0
2023.04.27 03:32,주가조작은 개미들 살인이나 마찬가지다,234,7,0
2023.04.27 03:28,"정·재계, 의사, 연예인, 기업 오너까지 연루된 인원이 1500명에 달한다는",325,4,0
2023.04.27 03:20,희대의 작전주...,283,2,0
2023.04.27 03:06,거니 봐주니 이리 된듯. ,267,12,2
2023.04.27 02:41,임창정이 피해자일까?,628,15,1
2023.04.27 02:24,낼은 반드시 오른다,150,0,8
2023.04.27 01:44,거래량없는 쩜하는 탈출방법이 없음,381,3,0
2023.04.27 01:38,앞으로도 5방!,356,4,0
2023.04.27 01:35,오늘도,153,0,6
2023.04.27 01:30,형님들 ,144,0,0
2023.04.27 01:19,가장 코스피다운 ㅈ목,162,0,0
2023.04.27 01:17,서울,584,6,0
2023.04.27 01:11,지금이라도 거래정지시키고,297,1,0
2023.04.27 01:09,사태가 이지경이 되었는데,547,2,0
2023.04.27 01:05,호재 있습니다,144,0,2
2023.04.27 01:02,서울가스가 제일 악질이네 ㅋㅋㅋ,818,10,0
2023.04.27 01:12,서울가스가 제일 악질이네 ㅋㅋㅋ,131,3,0
2023.04.27 00:51,생명은 소중합니다,340,3,1
2023.04.27 00:45,지옥 가지 마세요,162,0,2
2023.04.27 00:40,뒷구녕으로 대주주는 팔았다지,362,4,0
2023.04.27 00:37,큰일,202,0,0
2023.04.27 00:31,공매도 조사해야하는거 아니냐,303,2,0
2023.04.27 00:26,5만원에 들어가요??,539,3,2
2023.04.27 00:21,과거 해성산업 해먹은거랑 ,341,1,0
2023.04.27 00:19,주가조작에,332,3,0
2023.04.27 00:18,임창정은 가수로 인생 끝난건가,662,13,0
2023.04.27 00:15,이차전지도 이렇게 빼줘야 하는데,550,9,3
2023.04.27 00:14,2만원오면 몰빵한다,347,5,1
2023.04.27 00:14,이와중에,297,2,0
2023.04.27 00:13,진심으로,305,2,0
2023.04.27 00:13,주주분들 초특급 호재떳습니다,132,0,0
2023.04.27 00:12,45만이상서 공매친애들,438,6,0
2023.04.27 00:10,여길보면 마음이 편해진다,319,2,0
2023.04.27 00:10,하한가몇방까지갈까 ,372,4,0
2023.04.27 00:10,내일장 주가예상..,358,4,0
2023.04.27 00:08,서울방구가스 파이팅 !!!,112,0,0
2023.04.27 00:02,임장정씨,358,1,0
2023.04.26 23:59,멀리 안나간다. 한강에서  향초 준비하마  ,96,0,1
2023.04.26 23:57,내일 풀리는 자리네,104,0,4
2023.04.26 23:38,▶[필독]삼천리 /aI / 전기차 섹터 주가조작수사한다네요,211,0,0
2023.04.26 23:36,대충 10만원대에서 줍줍하면 될거 같은데,288,4,4
2023.04.26 23:44,[삭제된 게시물의 답글]대충 10만원대에서 줍줍하면 될거 같은데,93,0,0
2023.04.26 23:35,이걸 보고,130,2,0
2023.04.26 23:28,아직도반대매매나올 물량이잇단말인가?,505,6,2
2023.04.26 23:27,참 좋은  기업들을,143,2,0
2023.04.26 23:25,머니투데이 임창정 얘 작전세력 얼굴마담,385,17,0
2023.04.26 23:21,임창정 “주가조작단 8천억 현금 거래”…1500명 연루,417,0,0
2023.04.26 23:19,허허...,105,1,0
2023.04.26 23:07,오픈채팅 주주 대응방,110,0,1
2023.04.26 23:07,이거 하한가 시작하기 전 고점에서 산 개미들 많음?,552,3,0
2023.04.26 23:01,내일 하한가겠죠,316,8,0
2023.04.26 23:00,가스주 애들은 한강출입 금지,178,1,0
2023.04.26 22:58,"건희가 1찍 개미털러고,하는게 차트에 보이는데",129,2,1
2023.04.26 22:58,한강만원이다  오지마라,198,0,0
2023.04.26 22:55,금감원 조사착수,198,0,0
2023.04.26 22:48,주포가 건희 라던데,239,10,15
2023.04.26 22:47,내일  하한가 전재산 몰빵갑니다~~~~,553,3,12
2023.04.26 22:47,■ 성지글 ■,160,4,1
2023.04.26 22:47,속보~내일장 예상,190,1,0
2023.04.26 22:45,jtbc가 쑤시고 다녀서 이렇게 된거맞지?,158,0,3
2023.04.26 22:43,쩜하 한 번 생각나는 날,144,0,0
2023.04.26 22:40,도시가스 3인방 '대폭락'…1350억 쓸어담은 연기금도 당했다,290,2,0
2023.04.26 22:37,@@서울돈가스 맛있자나요~~,84,0,1
2023.04.26 22:36,개미털기~ 물량 뺏기지 말아요~,316,2,3
2023.04.26 22:36,과연 ,55,0,1
2023.04.26 22:36,지지선 신호올때까진,97,1,1
2023.04.26 22:35,하한가 종목들,100,1,0
2023.04.26 22:33,미국증시 ,87,0,0
2023.04.26 22:32,연기금매수는. ..,93,0,0
2023.04.26 22:32,6만원짜리를 50만원?,171,2,1
2023.04.26 22:31,꼭대기에 2억 엘리베이터 태운 호구없죠?,88,0,0
2023.04.26 22:31,가스 한잔,80,2,0
2023.04.26 22:30,금감원  조사착수,128,1,0
2023.04.26 22:29,5억넣은사람 3일만에 1억 6천되는거 한순간이네,341,1,0
2023.04.26 22:27,ㅋㅋㅋㅋㅋ,66,0,0
2023.04.26 22:23,50에 전량 털었는대,187,2,0
2023.04.26 22:17,적어도 인간이면..,139,1,5
2023.04.26 22:16,기관넘들,161,0,0
2023.04.26 22:16,며칠동안 ,80,0,0
2023.04.26 22:15,주주 여러분 아직방법이있습니다,117,0,0
2023.04.26 22:12,곧 하한가 따라잡기,75,0,0
2023.04.26 22:07,크게 처먹을 개미는 결코 경거망동(輕擧妄動) 하지 않는다,96,1,0
2023.04.26 22:06,3만원짜리 다시 제자리오는중,93,1,0
2023.04.26 22:05,오늘 하한가 풀린 세방 보면 내일 여기도 풀릴 가능성이 있다.,290,0,2
2023.04.26 22:04,애구!! ,68,0,0
2023.04.26 22:02,52주 최저면 내릴만큼 내리지 않았을까? ,82,0,0
2023.04.26 22:01,이렇게 아무것도 못하고 하한가를 내리 3번을 맞을 수도 있군요!,195,1,0
2023.04.26 21:59,ㅎ,58,0,1
2023.04.26 21:59,누가  1100억 물량을 받을까?,219,1,0
2023.04.26 21:56,피해자 여러분 힘내세요..,118,1,0
2023.04.26 21:53,갈현동 정인 아빠 이 글 좀 봐주세요..,573,28,4
2023.04.26 21:48,계속,117,2,0
2023.04.26 21:46,차트상 답이없네요,144,2,0
2023.04.26 21:42,소주한잔,186,1,0
2023.04.26 21:42,여기서도 2찍인 뭐니 정치얘기,137,11,5
2023.04.26 21:38,ㅎ,71,0,1
2023.04.26 22:01,[삭제된 게시물의 답글]오메!  오랜만에 와 부럿는데.,49,0,1
2023.04.26 21:32,내츄럴앤도텍 현재까 2945언,212,1,1
2023.04.26 21:31,여러분들 안심하세요. ,323,6,4
2023.04.26 21:30,바로 이 맛 아닙니까~,189,6,2
2023.04.26 21:30,내츄럴엔도텍 참고혀라,291,2,1
2023.04.26 21:29,용산주포,131,4,2
2023.04.26 21:12,어쩐지 이상하더라 주가는 매일 오르는데,360,2,0
2023.04.26 21:12,에휴 반등이다 뭐다..떠든 애들아..,130,0,0
2023.04.26 21:07,■하한가시 매도법,248,3,1
2023.04.26 21:34,■하한가시 매도법,67,0,0
2023.04.26 21:06,내일 반등 예상,394,2,10
2023.04.26 21:06,윤석열 극대노,201,0,0
2023.04.26 21:02,국민연금도 주가조작에 가담 정황,275,5,1
2023.04.26 20:57,머하노 육개장 내온나,224,4,2
2023.04.26 20:57,하,122,0,0
2023.04.26 20:56,ㅠㅠ,377,13,0
2023.04.26 21:38,ㅠㅠ,41,0,0
2023.04.26 20:53,주가 조작,368,0,0
2023.04.26 21:41,[삭제된 게시물의 답글]서울가스회장 폭락전 17일 장외매매로 457억 매도,82,1,0
2023.04.26 20:52,금융투자 매집해 놓은 물량 대단하다,202,2,0
2023.04.26 20:48,이걸로 ,133,0,0
2023.04.26 20:42,신용 레버써서 삼억 드갔는데 미치겠다 ㅋㅋ -2억4천이노 ㅋㅋㅋ,950,3,0
2023.04.26 20:40,내일 하한가,219,2,3
2023.04.26 20:34,일주일 동안 15억이 없어졌네,1012,10,2
2023.04.26 20:38,일주일 동안 15억이 없어졌네,185,1,2
2023.04.26 20:34,새천년 닷컴버블 생각난다,136,0,0
2023.04.26 20:31,내일 -23쯤 올라갈꺼 같은디,188,2,2
2023.04.26 20:30,이브이주주입니다,140,0,1
2023.04.26 20:29,속보~내일장 예상,297,5,1
2023.04.26 20:27,내 학자금 대출은 되돌려주세요ㅠ,562,9,3
2023.04.26 20:22,이건 댓방 더맞겠네 ,181,1,0
2023.04.26 20:19,●모두들 나가주세요.............●,453,2,0
2023.04.26 20:18,중요한건,143,0,0
2023.04.26 20:18,티비에 주가조작 나왔다,208,2,1
2023.04.26 20:16,"ㅋㅋ 이런차트 첨본다,!!!",251,0,0
2023.04.26 20:16,신용물량,156,1,1
2023.04.26 20:12,18 만원대 풀매수 50 만원대 풀매도,208,0,1
2023.04.26 20:10,제자리로   가니?,150,2,0
2023.04.26 20:08,낼?,99,0,0
2023.04.26 20:08,형들,130,2,0
2023.04.26 20:06,안타~~,80,0,0
2023.04.26 20:04,71만주 곱하기 16만원,244,1,0
2023.04.26 20:03,내일은 하 풀릴거 같은데요...,260,0,6
2023.04.26 20:02,1만원 오면 기념으로 1주 사드림,125,2,0
2023.04.26 20:02,아직10만주,223,3,0
2023.04.26 19:57,사람들 살아있노,185,1,0
2023.04.26 19:56,주가가 좀 올라가면 뭐 단일가에,135,3,0
2023.04.26 19:55,도시가스 3인방 '대폭락'…1350억 쓸어담은 연기금도 당했다,384,1,0
2023.04.26 19:53,오늘~,90,0,0
2023.04.26 19:53,10년에 한번 이쓸가 기회,148,0,0
2023.04.26 19:52,그나마 대부분 금요일쯤 하한가 풀리겠네,132,0,0
2023.04.26 19:51,내일은 사야하는거 아님?,197,0,1
2023.04.26 19:50,낼,81,0,0
2023.04.26 19:49,마~~,214,1,0
2023.04.26 19:49,2만원을 바라보네,109,2,0
2023.04.26 19:48,적정주가도,140,3,0
2023.04.26 19:47,창정이bbbbb 크으으bbbbbbbb,108,0,0
2023.04.26 19:45,이건 어떻게 최대주주 지분빼고,183,0,2
2023.04.26 19:42,낼 하한가 한번만 더 ,219,4,4
2023.04.26 19:37,112700원,217,2,1
2023.04.26 19:35,현물보유자는,193,1,0
2023.04.26 19:34,낼도,135,2,2
2023.04.26 19:32,니들 3년 기다려 10배 먹을래?,383,1,0
2023.04.26 19:32,2년동안,156,1,0
2023.04.26 19:31,나이타 ,89,0,0
2023.04.26 19:29,대주주가,176,0,0
2023.04.26 19:23,상폐보다 더무서운거야,255,3,1
2023.04.26 19:23,설마 낼은  하방  안가겠죠 걱정마셈,245,1,1
2023.04.26 19:21,스벌,361,5,1
2023.04.26 19:16,아직멀었다,143,0,0
2023.04.26 19:10,신용이,549,0,1
2023.04.26 19:02,이 종목이 원래 6~7만원에서 왔다갔다하던,433,8,0
2023.04.26 18:58,옆동네 삼천리는 전동킥보드 실용화에 따른 전망우려,301,0,2
2023.04.26 18:53,윤대통령 믿어봅시다,499,10,25
2023.04.26 19:36,윤대통령 믿어봅시다,59,1,2
2023.04.26 18:53,기대된다.,156,2,1
2023.04.26 18:50,"주가조작으로 강력한 수사,처벌 절대 못해요.",304,9,7
2023.04.26 18:50,저,105,0,2
2023.04.26 18:48,긴급 : 호재 떴네요~ ^^,279,0,2
2023.04.26 18:43,반대매매 진짜 궁금해서 그러는데...,975,7,1
2023.04.26 18:42,한강 갑니다ㅠ,323,6,0
2023.04.26 18:40,지상 최대 단타대회 내일인가요?,547,0,3
2023.04.26 18:40,주가조작 사기혐으로 구속하라무조건 구속,189,4,0
2023.04.26 18:39,네가 100번  말했다  1만원  오면 고민 해서 매수 한다고,200,2,2
2023.04.26 18:36,50만원  매수한 큰손 형님 있나요 대단한 형님 으로 모실 게요,353,4,0
2023.04.26 18:44,50만원  매수한 큰손 형님 있나요 대단한 형님 으로 모실 게요,177,3,0
2023.04.26 18:32,서울 ,185,2,1
2023.04.26 18:31,ㅋ,129,1,0
2023.04.26 18:25,터치  미  노~~,155,2,1
2023.04.26 18:24,거래량 2만주도 안되는데 그중에,269,3,0
2023.04.26 18:20,여름이다 보일러  끄고 산다 ㅅㅅㅅ,241,2,0
2023.04.26 18:19,삼천리보다 여기가 더 심각할 듯,439,2,2
2023.04.26 18:18,9.5만 vs  6만,206,2,2
2023.04.26 18:15,1만원  가면 매수 고민  한다고 했다 킥킥 ,119,1,0
2023.04.26 18:14,적정주가,211,1,2
2023.04.26 18:11,적정주가를 책정하자면,337,0,7
2023.04.26 18:13,얼마에물렷니?,87,2,0
2023.04.26 18:08,10만원대 오면 하한가 멈출듯 ㅋㅋ,170,7,1
2023.04.26 18:08,창정이형 30억 투자해 30억이 58억 되고 지금은 마이너스  15억 되남 킥킥 ,699,13,0
2023.04.26 18:08,하 5방 이면 근래 신기록 아님?,151,0,0
2023.04.26 18:03,망혓다,186,2,0
2023.04.26 18:02,방금 ,477,5,1
2023.04.26 18:00,시외 ㅅㅅㅅㅅㅅ10%상승마감,357,0,6
2023.04.26 17:59,만원  입쩍   적자 보는 회사가 이가격이 말이 안되지,149,3,1
2023.04.26 17:59,3년전 가격이면?,209,2,0
2023.04.26 17:59,한강 같이 가실분,190,1,2
2023.04.26 17:58,ㅋ 가스 내일은 하풀리겄는데,109,1,2
2023.04.26 17:56,손실로 힘든 사람들 명심,324,1,4
